id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14757919,Bear's Den in Historic Montford,13282355,Ashley,,28801,35.59793,-82.5669,Entire home/apt,130,2,108,2019-02-10,4.55,1,67
14773557,Relaxing Mountain Retreat!,91165219,Steve,,28803,35.51486,-82.50911,Private room,99,2,87,2019-02-13,2.98,1,11
14787424,Bear Crossing - cozy apt in W Avl,87361142,Carol,,28806,35.62271,-82.62966,Entire home/apt,56,2,92,2019-02-10,3.10,1,71
14803947,Secluded Chunns Cove 3/3 on 1.5 acres mins to town,18513600,Sara,,28805,35.61305,-82.52223,Entire home/apt,450,4,10,2017-07-31,0.35,1,365
14805266,"""Hops,"" Skip and a Jump to Downtown and River Arts",64825951,Katie,,28801,35.59049,-82.56436,Entire home/apt,141,3,119,2019-02-12,5.35,1,252
14808434,Reduced Winter Rates with Modern Rustic Elegance,92538966,Sandra,,28704,35.47705,-82.51221,Entire home/apt,95,2,27,2018-12-09,0.90,1,300
14824135,Bent Creek Retreat,92689314,Nate,,28806,35.50347,-82.60639,Private room,48,1,71,2018-04-15,2.39,1,0
14826403,The Bluebird's Nest,66452479,Kimberly,,28804,35.63728,-82.55722,Entire home/apt,150,2,54,2017-11-12,1.83,1,0
14832058,Penley Spa and Retreat w/Zen Garden,92773441,Michael,,28715,35.56515,-82.68068,Entire home/apt,240,2,17,2019-02-10,1.42,1,333
14835813,Spacious Private Apt on 2 Quiet Acres near Airport,92808521,Anna,,28704,35.46532,-82.56058,Entire home/apt,110,1,81,2019-01-04,2.71,1,355
14841361,Comfy West AVL House by the River,4911428,Katy,,28806,35.57198,-82.56464,Entire home/apt,150,2,33,2017-11-26,1.10,1,0
14857013,Retro Vintage Modern West Asheville Abode,93023816,Elisa,,28806,35.57646,-82.59235,Private room,106,2,107,2019-02-13,3.59,3,359
14884802,Luxury accommodations in the heart of downtown.,6074062,Melissa,,28801,35.59491,-82.55518,Entire home/apt,500,2,98,2019-02-10,3.36,5,262
14899945,Swensen Home,32928027,Becky,,28803,35.53991,-82.46877,Private room,90,1,19,2018-07-22,0.66,2,61
14900960,"Cabin, Wood FirePlace, Hot Tub, Pool, Pet Friendly",77673932,David & Carolyn,,28715,35.51564,-82.64901,Entire home/apt,220,2,93,2019-01-21,3.29,1,326
14934441,Nanny's Place in the Great Smoky Mountains,20943262,Roslyn,,28803,35.55325,-82.51205,Entire home/apt,130,2,154,2019-02-02,5.41,1,130
14941161,City Serenity,48356327,Marianne,,28801,35.60776,-82.55041,Entire home/apt,95,2,90,2019-02-11,3.13,1,240
14963589,Cozy Cottage in the Woods Near Biltmore,47114362,Annie,,28803,35.54537,-82.50979,Entire home/apt,89,2,151,2019-02-11,5.21,1,105
14976451,"Sweet 5 Points Bungalow, Just a Walk to Downtown",3677108,Charles & Cheryl,,28801,35.60529,-82.55704,Private room,85,1,27,2018-11-12,0.94,3,73
15009020,"Creekside Casa Walk to Biltmore, 7 min to Downtown",22262863,Shannon,,28803,35.55752,-82.51376,Entire home/apt,99,2,88,2019-01-21,3.04,1,43
15009504,Downtown Neighborhood | Modern | Walkable,94713501,Wendy,,28801,35.60248,-82.55544,Entire home/apt,149,2,166,2019-02-10,5.64,1,252
15009920,Renovated In-town 2 bedroom home- 1 month minimum,76833656,Heather,,28801,35.60578,-82.55695,Entire home/apt,90,30,3,2018-11-07,0.14,1,286
15016101,Amazing Views of Downtown and Mountains,25968172,Steve,,28804,35.64572,-82.58659,Entire home/apt,150,3,50,2019-01-02,1.74,1,172
15055380,Walkable West Asheville Apartment,95166245,Jeremy,,28806,35.57916,-82.59718,Entire home/apt,125,2,113,2019-02-10,3.91,1,156
15083470,Hilltop Hideaway with Amazing Views,73734820,Melissa,,28806,35.60959,-82.59706,Private room,63,2,76,2019-01-21,2.60,1,88
15091721,DOWNTOWN! Seconds from it all!,46001530,Jonathan,,28801,35.59409,-82.55799,Entire home/apt,105,1,143,2019-02-02,5.23,11,358
15091813,"Suite Magnolia, six blocks from downtown Asheville",95528976,Anna & Molly,,28801,35.60219,-82.56044,Entire home/apt,120,2,107,2019-02-15,4.49,1,80
15101605,Rustic Ecohome with lots of Nature around it,29458981,Ken,,28806,35.58602,-82.61331,Private room,43,2,0,,,1,89
15124397,Modern Mountain Getaway,15582281,Angela,,28803,35.5748,-82.53457,Entire home/apt,90,2,188,2019-01-27,6.82,1,158
15132769,W AVL Gypsy Zen Den~ Family Friendly,6837985,Lizzy & Mark,,28806,35.57703,-82.6227,Entire home/apt,77,1,80,2018-12-31,2.76,1,351
15158878,Historic 1901 Mansion Guest Cottage-Parking/Privac,96173789,Jamie And Jim,,28803,35.48653,-82.51513,Entire home/apt,131,1,112,2019-02-10,3.90,1,177
15174633,"Downtown Inn Asheville, NC #1 King",96305927,Narendra,,28801,35.59309,-82.557,Private room,150,1,30,2019-02-02,1.35,10,317
15192947,Historic West Asheville Personal Retreat and Spa,21014952,Cheri,,28806,35.58154,-82.57757,Entire home/apt,185,2,88,2019-02-10,3.04,1,147
15194828,Shenandoah Room,72717376,Liza,,28805,35.58913,-82.47042,Private room,60,1,82,2018-11-25,2.83,3,89
15204868,Downstairs Digs with Kitchen,20583452,Taylor,,28803,35.57139,-82.54838,Entire home/apt,125,1,137,2019-02-09,4.73,1,169
15230720,A Room in a 1910 House near downtown,96812198,Charlotte,,28801,35.60651,-82.55889,Private room,55,1,164,2019-01-30,5.66,3,60
15231248,D&D's West Asheville AirBnb,15740461,Dellene,,28806,35.57279,-82.59791,Entire home/apt,89,1,100,2019-02-01,3.48,1,82
15248786,Zen Mountain Treehouse II (Main Floor Suite),74862179,Rebecca,,28803,35.55589,-82.47648,Private room,85,1,43,2019-01-15,1.48,2,88
15268297,Mountain View Rm. @ The Asheville Bed & Beverage,43046775,Seay & Lisa,,28801,35.58547,-82.54916,Private room,67,2,76,2019-01-02,2.65,2,89
15271420,Little Cabin in the Woods,4496289,Lynda,,28704,35.44891,-82.51192,Entire home/apt,74,1,171,2019-02-15,5.95,2,325
15297764,Haw Creek Quiet I,36222316,Ric,,28805,35.60169,-82.50502,Private room,40,1,219,2019-02-08,9.55,5,58
15321136,Shenandoah RV (tiny house?),72717376,Liza,,28805,35.58926,-82.47613,Entire home/apt,75,1,63,2018-11-11,2.19,3,0
15327549,Artful Bungalow Walkable to Downtown,70854260,Colleen,,28801,35.59726,-82.56379,Private room,84,2,22,2018-10-14,0.78,1,0
15336786,Little Yellow House in the Mountains,7954589,Marissa,,28806,35.59177,-82.62489,Entire home/apt,85,2,70,2019-01-27,2.61,2,35
15339276,"< 1 Mile to Dtown! Historic Keyhole House, Ste #2",53338225,Renée,,28801,35.60672,-82.56329,Entire home/apt,167,1,108,2019-02-10,3.76,2,169
15343687,Feel at home in West Asheville,29602697,Mike,,28806,35.58141,-82.58484,Entire home/apt,85,2,140,2019-01-21,5.30,1,5
15345095,"< 1 Mile to Dtown! Historic Keyhole House, Ste #1",53338225,Renée,,28801,35.60506,-82.56418,Entire home/apt,149,1,133,2019-02-10,4.63,2,164
15351409,Quiet Haven-Asheville Mtns-Hot Tub-Pool-Fire Pit,93289165,Carolyn,,28715,35.51357,-82.64932,Entire home/apt,89,2,54,2019-02-11,1.88,1,363
15354741,"Mountain Views, Flowing Waters, Family Retreat",97966079,Karen,,28805,35.63325,-82.46839,Entire home/apt,125,3,10,2017-06-09,0.35,1,89
15355010,"5 Points Bungalow, Walk to Downtown",3677108,Charles & Cheryl,,28801,35.60478,-82.55606,Private room,80,1,39,2019-01-01,1.36,3,73
15359380,"5 Points Bungalow, Your Home in Asheville",3677108,Charles & Cheryl,,28801,35.60388,-82.55727,Entire home/apt,150,30,0,,,3,336
15359431,Serenity Escape,98035088,ReneeASHV,,28805,35.63199,-82.49232,Entire home/apt,100,3,34,2019-01-01,1.22,1,365
15371871,*Clean Quiet Light Filled Cottage*,62996022,Joy,,28805,35.59711,-82.51228,Entire home/apt,73,1,132,2019-02-10,4.63,1,325
15419328,Room in Cozy Bungalow central West Asheville,61098873,Kevin,,28806,35.58638,-82.58449,Private room,99,1,13,2018-11-12,0.47,2,88
15422307,Cozy & Convenient- Walk to Sunny Point Cafe,98830727,Kelly & Michael,,28806,35.57438,-82.58634,Entire home/apt,88,1,213,2019-02-10,7.53,1,80
15431178,Pet friendly craftsman in the heart of Asheville,72386853,Brigitte,,28803,35.56687,-82.52222,Entire home/apt,110,30,23,2018-07-29,0.82,2,0
15437202,Cozy and Quiet on Hemphill,98990072,Anne,,28803,35.56497,-82.48429,Private room,50,2,61,2018-11-18,2.14,1,176
15444450,City Sanctuary,15904121,Maureen,,28804,35.60239,-82.54174,Entire home/apt,120,2,32,2018-12-09,1.13,1,174
15462269,Brand New Log Cabin...close to downtown Asheville!,32198136,Paul,,28805,35.65293,-82.47423,Entire home/apt,243,2,8,2018-11-04,0.29,1,354
15467289,"Amazing, One of a Kind, Green Home in W. Asheville",96294317,Shane,,28806,35.56627,-82.59797,Entire home/apt,89,2,54,2017-08-28,1.91,1,0
15475292,Bright East Asheville Studio Apt.,89538800,Hilary And Jon,,28805,35.5836,-82.50191,Entire home/apt,90,2,224,2019-01-26,7.86,1,146
15476300,Newly Refurnished Wildwood House,49443822,Beatriz,,28732,35.42843,-82.52954,Entire home/apt,145,3,27,2018-12-23,0.99,1,344
15481467,"Park Free, Walk To Town, Perfect For 2 or 5",9189011,Ralph,,28801,35.5993,-82.55599,Entire home/apt,295,1,174,2019-01-27,6.26,1,310
15484732,Holly Hill Apartment,99420699,Dottie,,28806,35.62164,-82.64097,Entire home/apt,90,3,0,,,1,347
15506149,Funky Master Suite near West Asheville!,98628151,Codi,,28806,35.57541,-82.64569,Private room,50,1,102,2018-11-25,3.57,1,146
15507809,Downtown Retreat in the heart of Asheville,89335658,Emily,,28801,35.59091,-82.55345,Entire home/apt,250,2,58,2019-02-13,2.09,1,329
15510852,Downtown hideaway! Walk everywhere!,46001530,Jonathan,,28801,35.59412,-82.55799,Entire home/apt,115,2,102,2019-01-02,3.60,11,344
15516714,"Clean, Artsy, Modern Smart Home!",32595803,Michael,,28704,35.45294,-82.50784,Private room,45,2,39,2017-07-30,1.39,2,0
15530268,Private + quiet apt 2 mi  from downtown Asheville,47647594,Micah,,28804,35.6272,-82.5571,Entire home/apt,95,1,197,2019-01-21,7.60,1,307
15544670,Apt Close to Everything in Asheville- $1600/mo!!,100023677,Dana,,28806,35.57457,-82.56993,Entire home/apt,54,30,1,2019-01-12,0.81,1,365
15546661,The Snook Nook ~ A Mountain Retreat In Asheville,37996476,Aaron,,28805,35.62545,-82.48441,Entire home/apt,75,2,143,2019-02-10,5.06,4,215
15547377,"Willow Haven, near Asheville",57122380,Ed,,28704,35.46114,-82.5656,Entire home/apt,160,2,139,2019-02-10,5.13,1,298
15565423,"Clean, Artsy, Modern, Smart Home",32595803,Michael,,28704,35.45304,-82.50577,Entire home/apt,95,2,10,2017-08-13,0.36,2,0
15568000,"Namaste Yurt, best of both worlds",51104544,Simms,,28805,35.60719,-82.48735,Entire home/apt,130,2,65,2019-01-21,2.36,3,326
15577790,New Guest House in West Asheville - It's Magical!,10524336,Sharon,,28806,35.57985,-82.5938,Entire home/apt,55,30,14,2018-09-23,0.50,1,186
15579134,Harrison Haven / 3 min walk to downtown Asheville,17118860,Paul,,28801,35.59922,-82.55707,Private room,165,2,82,2019-01-20,2.97,1,84
15647883,West Nest on Haywood Road,98245203,Mike,,28806,35.57704,-82.57828,Entire home/apt,125,1,168,2019-02-01,6.04,1,118
15653105,Traveler's Home. Monthly rates.,46933220,Amy,,28805,35.60049,-82.4686,Private room,40,28,6,2018-08-04,0.22,1,232
15664695,Lovely lower level suite,101143740,Angela With Darin And Ella,,28803,35.56053,-82.48994,Entire home/apt,49,1,174,2019-02-06,6.26,1,90
15678874,"Beautiful Bungalow- Private Suite, WALK to WestAVL",4264433,Rebeccah,,28806,35.57225,-82.5764,Entire home/apt,150,2,50,2019-02-10,1.93,1,186
15685101,"private studio near downtown, Biltmore & breweries",16261203,Sam,,28803,35.57033,-82.52995,Entire home/apt,99,1,168,2019-02-13,5.98,1,145
15701324,Mtn Retreat 'Suite'  Dntwn 5 min  Private Entrance,4782147,Ken,,28803,35.57924,-82.54077,Private room,95,2,114,2019-01-01,4.14,1,345
15706129,"Private, dog friendly, king studio with garage!",101427019,Karina & Patrick,,28805,35.58585,-82.51645,Entire home/apt,89,2,101,2019-02-03,5.34,1,156
15718256,Spacious and Sunny Apartment close to Everything!,5230460,Emily,,28801,35.57699,-82.56218,Entire home/apt,145,2,169,2019-02-03,6.13,1,310
15757654,Heart of Asheville Bright n' Peaceful Apt.,101872826,Amir,,28803,35.53106,-82.5189,Private room,30,7,36,2018-04-16,1.38,1,89
15780601,Artist's Retreat in Hip West Asheville,88468262,Mark,,28806,35.58801,-82.60242,Entire home/apt,94,2,66,2019-01-20,2.54,1,160
15788106,"Cozy, quiet retreat near Blue Ridge Parkway. 2 bed",102127332,Julia,,28806,35.51845,-82.59882,Entire home/apt,80,3,48,2019-01-03,1.74,3,158
15805048,1940s Asheville Carriage House (Monthly),5162286,Casey,,28806,35.58005,-82.58763,Entire home/apt,61,30,41,2017-11-20,1.55,1,79
15806748,Private Lake Kenilworth Suite,30786266,Dawn,,28803,35.58038,-82.5324,Entire home/apt,200,3,50,2019-01-04,1.84,1,206
15817222,Middle Sunny Bedroom,57405998,Cody,,28806,35.58524,-82.60898,Private room,40,1,92,2019-02-04,3.55,3,76
15827350,Windsor Forest Inn(Sierra Nevada 3 miles away!),101874083,Cecelia(Cissy),,28704,35.45995,-82.54333,Entire home/apt,75,2,80,2019-01-01,2.95,1,164
15830721,Hidden Valley Views - private 1 BR/1BTH w/kitchen,96842742,Carrie & Rick,,28803,35.48862,-82.50326,Entire home/apt,65,2,38,2018-12-31,3.31,1,68
15830900,Rustic Updated Special Cabin / Parkway / Asheville,39286181,Karl,,28704,35.48736,-82.58117,Entire home/apt,275,2,55,2019-01-01,2.03,2,364
15843857,Spacious+Clean 1BR/1BA w/ Sunset Views close to DT,66330572,Matthew,,28805,35.63454,-82.47104,Private room,80,1,52,2019-02-10,1.89,1,30
15867765,Historic Church in The River Arts District,102070094,David And Shawn,,28801,35.57883,-82.56037,Private room,135,1,203,2019-02-13,7.55,1,65
15868200,Awesome Asheville,20067787,Tom,,28805,35.59964,-82.47497,Private room,60,1,272,2019-02-03,9.95,1,326
15874312,"Colorful West Asheville house, close to it all!",714507,Hany,,28806,35.59392,-82.58963,Entire home/apt,230,2,57,2019-02-03,2.10,1,75
15880423,Upcycled Bungalow - Heart of West Asheville!,61098873,Kevin,,28806,35.58579,-82.58279,Entire home/apt,149,3,83,2019-01-27,3.03,2,88
15884208,"Walk to town, clean, historic and cozy.",68810469,Mari And Mithran,,28801,35.60276,-82.55875,Private room,45,2,73,2019-02-02,2.67,1,168
15896338,Location Privacy Comfort! Modern Stylish Sanctuary,98482510,Kala And Paul,,28805,35.58572,-82.49872,Entire home/apt,140,2,20,2019-01-02,0.73,1,364
15922343,Perfect apartment and location in perfect town,103309447,Bill,,28801,35.61147,-82.55303,Entire home/apt,71,30,1,2017-05-31,0.05,1,0
15929513,Zen Style Oasis in the Mountains,3107601,Anthony,,28804,35.64202,-82.51047,Entire home/apt,285,2,25,2018-12-31,0.92,1,174
15936945,Wayne Manor - A Million Dollar View,25438439,Wendy,,28804,35.62662,-82.53428,Entire home/apt,500,4,2,2017-01-02,0.07,1,61
15953382,The Shenandoah,30532506,Shannon,,28806,35.58048,-82.60407,Entire home/apt,76,3,11,2018-01-01,0.40,1,0
15995355,Vibrant NEW Montford apartment- walk to downtown,62667,Heather,,28801,35.60223,-82.56071,Entire home/apt,125,2,94,2019-02-10,3.46,1,147
16003488,Affordable downtown penthouse. The best deal!!!,46001530,Jonathan,,28801,35.59206,-82.55657,Entire home/apt,140,2,30,2019-01-20,1.13,11,359
16024372,New Tiny House near Downtown and Blue Ridge!,1178227,Karen,,28805,35.59066,-82.50235,Entire home/apt,90,2,167,2019-02-10,6.16,4,225
16029611,Urban Hippie West Asheville Sanctuary,20108786,Natalie,,28806,35.56572,-82.63134,Entire home/apt,120,3,23,2018-12-31,1.21,1,122
16037508,Home for 7-9 People in South Asheville,37737144,Kwadwo,,28704,35.47564,-82.50121,Private room,165,1,21,2019-02-02,0.78,4,328
16046793,The Lima Bean -  Bright Cozy 2bd/1ba Artist's home,3776782,Kim,,28804,35.63567,-82.58629,Entire home/apt,135,2,76,2019-02-12,3.19,1,79
16060869,Downtown Asheville Lookout,36518892,Brian,,28801,35.61129,-82.55516,Private room,79,1,124,2018-12-29,4.62,2,359
16147877,Sandy's Place,27942972,Candace,,28803,35.57903,-82.53332,Entire home/apt,125,2,103,2019-01-29,3.87,1,79
16155218,Great One Bedroom Get-Away,2635351,Bob,,28704,35.48869,-82.59263,Entire home/apt,80,2,55,2019-02-03,2.08,1,358
16163635,Chestnut Hill 3 miles from downtown,1482216,Marilyn,,28806,35.60315,-82.5978,Entire home/apt,135,2,41,2018-12-23,1.66,4,350
16185806,Come Surf on our Couch,48579050,Melissa,,28704,35.48385,-82.52803,Shared room,22,1,92,2018-12-06,3.50,2,167
16186167,Check in a stranger leave a friend!,48579050,Melissa,,28704,35.48402,-82.52789,Private room,40,1,77,2018-12-07,2.89,2,167
16203903,The Parkwood Tree House,105838974,Leland,,28804,35.63599,-82.58341,Entire home/apt,109,2,135,2019-01-31,5.19,3,175
16211914,"Charm, Comfort, Convenience -- EverMore Asheville",100026513,Bob,,28801,35.60445,-82.54428,Entire home/apt,162,3,117,2019-02-11,4.45,1,58
16267469,"1 BDRM Cottage, 2.5 miles from downtown!",22763355,Nessa,,28803,35.56353,-82.51167,Entire home/apt,54,30,22,2018-10-18,0.85,3,123
16284364,Asheville Travelers' Haven,43095235,Terra,,28806,35.57762,-82.58217,Private room,150,2,30,2018-10-28,1.16,3,269
16284468,Downton Shabby,100789740,Carrie,,28806,35.59344,-82.66057,Entire home/apt,99,2,79,2019-02-10,3.49,2,246
16294435,"Retro Asheville Ranch - 3 bedrooms, lots of room!",42678716,JC And John,,28704,35.47318,-82.50433,Entire home/apt,100,2,55,2019-01-01,2.12,1,269
16350883,The exact location you want to be!,5885539,Amber,,28806,35.57393,-82.57212,Entire home/apt,88,1,203,2019-01-21,7.67,1,358
16378928,Best views in South Asheville,61848035,Jack,,28704,35.48461,-82.50869,Entire home/apt,195,2,21,2018-11-23,0.99,1,364
16384751,Comfortable room with queen bed,106333993,Rob,,28806,35.58369,-82.60793,Private room,40,1,79,2018-12-29,3.25,1,126
